Gene Symbol	SKOV_MOCK
LOC100421819	7
PHC3	2181
LOC105374209	0
RNU6-315P	0
CAP1	9404
RNU7-32P	0
PRKCI	1076
SKIL	994
CLDN11	0
SLC7A14	0
LOC101928583	0
KRT8P13	0
RPL28P1	0
LOC105374211	0
PPT1	1908
RNY5P3	0
RPL22L1	5540
EIF5A2	363
KLF7P1	0
RNU1-70P	0
SLC2A2	0
TNIK	1535
LOC105374216	3
LOC107986026	13
LOC728602	0
LOC102724479	23
RNU6-348P	0
PLD1	160
TMEM212	17
TMEM212-AS1	0
LOC105374218	0
LOC105374217	0
FNDC3B	1399
LOC107986153	10
RPS27AP8	0
LOC105378671	0
RN7SL141P	0
BZW1P1	0
GHSR	0
TNFSF10	0
LOC100856791	0
LOC105374219	0
SLC31A1P1	4
NCEH1	631
LOC100420939	0
RNU6-547P	0
RLF	2367
ECT2	5074
RNU4-4P	0
ATP5G1P4	10
LOC107986052	0
SPATA16	0
LOC105374221	0
LOC105374220	0
LOC105374224	0
NLGN1	0
LOC105374225	0
RNU6-1237P	0
NLGN1-AS1	0
RN7SKP234	0
RPL8P4	0
LOC105374226	0
NAALADL2	16
RN7SKP40	0
LOC107986027	1
EEF1B2P8	0
NAALADL2-AS3	0
NAALADL2-AS2	0
TMCO2	0
RNU6-1233P	0
RNU4-91P	0
LOC100421238	0
UBE2V1P2	0
RNU6-1317P	0
NAALADL2-AS1	0
ACTG1P23	0
EI24P1	0
LOC100131216	0
MIB2	1576
ZMPSTE24	3095
LOC105374230	0
LINC01208	0
LOC105374229	0
RNA5SP147	0
LINC01209	0
MTND5P15	0
TBL1XR1	6217
RNU6-681P	0
LOC107986053	0
COL9A2	31
LINC00501	0
ASS1P7	0
LINC00578	1
RN7SKP52	0
FGFR3P4	0
LOC101928711	0
LINC02015	4
LOC107986154	0
RNU6-1120P	0
LOC105374234	0
RPL21P20	0
LOC107986155	0
LOC107986156	0
LOC105374235	0
LINC01014	0
RNA5SP148	0
KCNMB2-AS1	104
KCNMB2	3
ZMAT3	933
LOC101928739	0
PIK3CA	591
LOC107984945	0
KCNMB3	2
LRRFIP1P1	0
ZNF639	932
MFN1	1551
GNB4	21
MTHFD2P7	0
LOC107986157	0
ACTL6A	1669
MRPL47	4425
NDUFB5	2209
SMAP2	860
LOC107986158	1
USP13	812
PEX5L	37
PEX5L-AS2	0
RNA5SP149	0
GAPDHP36	0
LOC131054	0
LINC02053	0
LOC101928856	7
RNU6-486P	0
ZFP69B	20
TTC14	477
CCDC39	21
LOC101928882	0
RN7SL229P	0
LOC647253	0
LOC100132223	0
FLYWCH1P1	0
LOC105374240	0
RPL32P10	0
FXR1	8648
ZFP69	3
DNAJC19	592
SOX2-OT	3
RNU6-4P	0
FAUP2	0
LOC102724604	0
RPL7AP25	0
SOX2	1
RN7SL703P	0
RNA5SP150	0
LOC101929598	0
LOC105378672	0
LINC01206	0
RN7SKP265	0
LOC105374242	0
LOC105374243	0
LINC01994	0
EIF4EP3	0
LINC01995	0
RPL7L1P8	0
LOC102724617	0
LOC107986054	0
EXO5	0
LOC105374245	0
ATP11B	1693
EIF3EP4	0
DCUN1D1	1582
LOC100505642	0
LOC105374246	0
MCCC1	292
LOC107986159	16
LOC105374247	1
LAMP3	64
ZNF684	125
RNU3P4	0
MCF2L2	31
B3GNT5	1055
RNA5SP151	0
LOC107986160	77
LOC107986161	6
LINC00888	234
KLHL6	0
KLHL6-AS1	3
LOC100131977	0
MMP23B	1
LOC100328982	3
LOC105374248	0
KLHL24	503
LOC107986162	1
YEATS2	1681
MAP6D1	172
PARL	2302
RPSAP31	0
CYP2AB1P	0
ABCC5	364
LOC105378673	0
ABCC5-AS1	0
EEF1A1P8	0
HTR3D	0
HTR3C	2
5-HT3C2	0
HTR3E-AS1	0
HTR3E	0
HSP90AA5P	0
LOC105374249	5
EIF2B5	2012
GTF2F2P2	0
RPS3P3	0
DVL3	1034
AP2M1	6912
ABCF3	1941
VWA5B2	167
ALG3	1635
ECE2	642
CAMK2N2	52
PSMD2	12573
RIMS3	170
EIF4G1	18725
SNORD66	0
FAM131A	326
CLCN2	239
POLR2H	1952
THPO	0
CHRD	124
LINC02054	0
LOC391600	0
LOC105374251	0
LOC105378675	2
LINC01840	0
EPHB3	166
MAGEF1	1119
LOC107986163	6
LINC02069	0
LOC105374253	0
VPS8	1092
C3orf70	0
EHHADH-AS1	0
EHHADH	279
LOC105378674	1
EIF2S2P2	0
MAP3K13	832
RPL4P4	506
LOC101929018	5
TMEM41A	572
LOC105374254	6
LIPH	388
LOC107986055	0
SENP2	688
NFYC-AS1	20
RPL34P10	0
IGF2BP2	4057
IGF2BP2-AS1	3
TRA2B	4813
NMRAL2P	0
ETV5	1284
LOC105374257	4
DGKG	166
LOC107986164	0
NFYC	1010
LINC02052	0
LOC107986165	4
CRYGS	8
TBCCD1	442
DNAJB11	2193
LOC100287402	6
AHSG	2
FETUB	0
LOC105374258	0
HRG	2
LOC100533663	0
KNG1	0
LOC105374259	2
PSMD10P2	17
RNU6-1105P	0
GPS2P2	1
EIF4A2	14699
SNORD2	0
SNORA81	7
SNORA63	3
SNORA4	3
RFC4	1397
LINC02043	91
ADIPOQ	0
ADIPOQ-AS1	0
RPS20P14	3
RPL29P9	0
ST6GAL1	334
RPL39L	0
CDK11B	1110
KCNQ4	171
RPL39P19	0
LOC101929106	0
RTP1	0
MASP1	2
LOC105374260	0
LOC101929130	0
RTP4	0
LOC105374261	23
LOC105374262	0
SST	0
RN7SL326P	1
RTP2	0
LOC100131635	0
BCL6	328
LOC105374263	8
LOC105374264	12
LOC105374265	0
LINC01991	0
LOC107986166	0
LPP-AS2	8
LPP	1979
LOC105378676	0
FLJ42393	1
LPP-AS1	0
TPRG1-AS1	1
LOC107986168	2
LOC647299	0
LOC107986167	5
TPRG1	25
TPRG1-AS2	0
LOC105374270	0
CITED4	24
LOC107986169	0
TP63	2
P3H2	22
MTAPP2	2
P3H2-AS1	4
RNU6-1109P	0
NMNAT1P3	0
LOC107986170	0
CLDN1	3
LOC100128362	0
CLDN16	0
TMEM207	0
IL1RAP	125
GCNT1P3	0
RN7SKP296	0
LOC105374272	0
CCT6P4	0
LOC100131685	0
GMNC	6
SNAR-I	0
UBE2V1P8	0
LOC107986171	0
OSTN	1
OSTN-AS1	0
UTS2B	8
CCDC50	1357
LINCR-0002	1
PYDC2	0
LOC105374275	0
LOC105374276	0
LOC100129725	0
CTPS1	1995
LOC105374277	0
RN7SKP222	0
FGF12	0
FGF12-AS1	0
FGF12-AS3	0
LOC107986028	0
LOC107986056	0
RNU1-20P	0
MB21D2	388
VEZF1P1	0
SLFNL1-AS1	48
LOC105374280	0
HRASLS	0
MGC2889	0
ATP13A5	0
ATP13A5-AS1	0
ATP13A4	1
ATP13A4-AS1	0
EEF1A1P23	1
OPA1	3691
OPA1-AS1	1
SLFNL1	40
LOC102724808	7
RN7SL447P	0
LOC105374282	0
LOC105374283	0
LOC105374284	1
LOC105374285	0
LOC105374287	1
LOC105374286	0
LINC02026	2
DPPA2P3	0
SCMH1	489
LINC02028	0
LOC102724877	1
LOC105374288	0
HES1	1126
RN7SL215P	0
LOC107986172	0
LINC02036	6
LINC02037	0
LOC105374289	9
LINC00887	14
SLC35E2B	601
RPL23AP17	0
CPN2	0
LRRC15	5
GP5	0
ATP13A3	4656
LINC00884	0
RNU6-1101P	0
RPL23AP93	0
TMEM44-AS1	52
TMEM44	263
LOC105374291	2
RPL36AP9	0
LSG1	3319
FAM43A	125
LOC105374292	1
LINC01968	0
LOC285303	7
LOC105374293	0
LOC107986174	0
LOC107986173	1
LOC105374294	0
LOC105374295	0
FOXO6	5
XXYLT1	179
XXYLT1-AS1	0
RN7SL36P	0
XXYLT1-AS2	0
LOC105374296	0
RNU6-25P	0
ACAP2	2996
RPL31P22	0
PPP1R2	2047
LOC101929901	0
RNU6ATAC24P	0
RN7SL73P	0
RPL24P6	1
APOD	3
MUC20P1	1
LOC107986029	0
LOC105374298	0
LOC105374297	0
LOC100288016	0
SDHAP2	0
LOC105378678	1
LINC00969	0
MUC20	0
MUC4	0
LOC105374299	0
LINC01983	0
LOC107984010	1
KIF3AP1	0
TNK2	594
RNA5SP45	0
TNK2-AS1	11
RNU2-11P	0
LOC727978	14
LOC100133326	0
SDHAP1	84
LOC105374301	17
LOC100131360	0
LOC105374300	6
LOC107986030	1
TFRC	8013
EDN2	4
RNU7-18P	0
LINC00885	0
LOC105374303	0
ZDHHC19	0
LOC105374304	8
SLC51A	0
PCYT1A	863
TCTEX1D2	139
TM4SF19-TCTEX1D2	0
LOC107986031	4
HIVEP3	251
TM4SF19-AS1	6
TM4SF19	63
RNU6-910P	0
UBXN7	2132
RNU6-1279P	0
RN7SL434P	0
RN7SL738P	0
UBXN7-AS1	0
RNF168	909
LOC105374306	2
LOC100418723	0
LOC105374307	0
SMCO1	0
RPS29P3	0
WDR53	387
FBXO45	2486
LINC01063	8
NRROS	0
CEP19	68
RNU6-646P	0
PIGX	326
HNRNPFP1	0
PAK2	1893
RNU4-89P	0
RNU6-42P	0
SENP5	876
NCBP2	3433
NCBP2-AS2	596
PIGZ	11
RPSAP69	0
RPSAP30	2
MELTF	514
LOC100288379	3
GUCA2B	0
MELTF-AS1	6
DLG1	1536
DLG1-AS1	0
LOC101926923	0
LOC105374308	0
LOC105374309	0
LINC02012	0
BDH1	45
RPL36P7	0
GUCA2A	0
LOC220729	40
LOC100131868	0
LOC107986175	15
LOC107986176	33
RUBCN	645
FYTTD1	3179
LRCH3	1020
LOC105374310	0
RPL17P18	10
FOXJ3	2076
IQCG	188
RNU6-858P	0
RPL35A	17538
LMLN	262
LMLN-AS1	4
ANKRD18DP	0
RNU6-821P	0
FRG2FP	0
TUBB8P8	0
FAM157A	0
RIMKLA	279
LOC107986177	0
GTF2IP18	0
RNU6-860P	0
LOC100133150	0
CICP6	0
SEPT14P3	0
LOC105379426	1
LOC101928669	3
LOC101059949	0
LOC107987361	0
RPS15AP8	0
LOC105374377	0
ZNF595	1
LOC100129037	0
ZNF718	1
LOC100288172	0
ZNF876P	0
LOC107986244	0
LOC100533733	0
ZNF732	0
LOC105374336	3
ZMYND12	8
ZNF141	0
ZNF519P4	0
ABCA11P	215
LOC100533734	0
ZNF721	1360
LOC100533735	0
PIGG	789
LOC105374338	0
PDE6B	0
PPCS	1159
LOC101928521	0
ATP5I	3499
MYL5	56
MFSD7	18
LOC107986245	0
PCGF3	1020
LOC107986246	2
LOC107986211	36
LOC100129917	53
CPLX1	195
RPS3AP11	0
LOC105374339	4
LOC105374340	1
GAK	3274
LOC105374341	13
TMEM175	195
DGKQ	244
SLC26A1	17
IDUA	57
FGFRL1	1237
LOC105374343	0
TMSB4XP1	0
RNF212	0
LOC100421802	0
LOC105374344	0
TMED11P	0
SPON2	4
LOC100130872	0
LOC101928548	0
CTBP1-AS	16
CTBP1	2492
CTBP1-AS2	69
CCDC30	27
LOC105374347	1
LOC105374346	2
MAEA	2893
UVSSA	492
CRIPAK	149
NKX1-1	0
LOC105374348	0
LOC107986247	0
FAM53A	23
LOC105374349	0
CICP27	1
LOC107985731	0
RNU6-536P	0
SLBP	2724
TMEM129	298
TACC3	1700
FGFR3	448
LETM1	2704
RN7SL671P	0
NSD2	3113
SCARNA22	1
NELFA	2658
PPIH	1438
LOC107986248	1
C4orf48	858
NAT8L	455
POLN	22
LOC100419959	1
HAUS3	576
COX6B1P5	0
MXD4	322
ZFYVE28	305
YBX1	22031
RN7SL589P	0
LOC100421664	0
LOC105374352	35
LOC107986249	3
CFAP99	4
LOC105374353	3
LOC107986250	10
RNF4	1473
FAM193A	458
TNIP2	1271
CLDN19	1
LOC102723763	0
SH3BP2	834
ADD1	2061
MFSD10	1274
NOP14-AS1	106
NOP14	6394
GRK4	22
RNU6-204P	0
HTT-AS	0
HTT	1193
P3H1	374
RNU7-33P	0
MSANTD1	7
RGS12	235
LOC100286945	0
RPL7AP29	0
HGFAC	3
LOC105374354	0
DOK7	34
LOC105374355	0
LRPAP1	2440
C1orf50	196
LINC00955	0
LOC105374357	0
LOC100133461	0
LOC107986251	1
ADRA2C	345
OR7E163P	0
OR7E162P	0
LOC100420818	3
ALG1L7P	14
FAM86EP	77
LOC105378683	0
LOC105374358	0
ENPP7P9	0
LOC105374359	0
LOC101928217	13
LOC100130459	96
RPS3AP16	1
LOC107986252	0
OR4D12P	0
UNC93B4	0
OR7E99P	0
TMEM269	9
OR7E43P	0
OTOP1	0
TMEM128	674
LYAR	3251
ZBTB49	170
NSG1	3
LOC107986253	0
STX18	1268
STX18-IT1	0
RPS7P15	0
LOC107984946	4
LOC107986254	4
STX18-AS1	25
LOC101928237	4
LOC101928279	6
LINC01396	0
MSX1	995
LDHAP1	0
LOC101928306	0
RN7SKP113	0
LOC107986218	0
SVBP	100
CYTL1	0
LOC107986256	0
LOC107986255	0
STK32B	0
LOC105374362	0
RN7SKP275	0
LINC01587	0
EVC2	0
EVC	2
CRMP1	0
MMP23A	0
ERMAP	77
C4orf50	0
JAKMIP1	0
LOC285484	14
LOC105374364	0
WFS1	416
LOC107986257	27
PPP2R2C	724
LOC105374365	0
MAN2B2	289
ZNF691	202
MRFAP1	8604
LOC105374366	37
LOC93622	313
LOC339988	5
S100P	1
MRFAP1L1	1476
LOC105378240	0
BLOC1S4	346
LOC105374367	1
KIAA0232	403
LOC339539	0
TBC1D14	609
RN7SKP292	0
LOC100129931	911
CCDC96	18
TADA2B	474
GRPEL1	3090
LOC105374368	1
LOC105374370	4
FLJ36777	3
RN7SKP36	0
LOC100420252	0
SORCS2	4
LOC105374371	0
TRSUP-TTA3-1	0
PSAPL1	0
LOC107986258	0
AFAP1-AS1	0
AFAP1	633
LOC389199	10
MKRN8P	0
ABLIM2	72
LOC107986259	3
GMPSP1	0
SH3TC1	81
LOC105374373	0
HTRA3	0
LOC105374374	0
ACOX3	255
RNA5SP152	0
ATP6V1E1P1	0
LOC105374376	0
TRMT44	692
GPR78	0
CPZ	3
LOC101928532	0
HMX1	1
LOC105374474	1
LOC650293	0
UNC93B8	0
LOC100288392	0
SLC2A1	4772
LOC107984022	4
LOC100286946	0
LOC105369250	4
SNRPCP16	0
LOC100288430	4
ENPP7P10	39
FAM86KP	23
ALG1L14P	6
FAM90A26	0
USP17L10	0
SLC2A1-AS1	18
USP17L11	0
USP17L12	0
USP17L13	0
USP17L14P	0
USP17L15	0
USP17L16P	0
USP17L17	0
USP17L18	0
USP17L19	0
USP17L20	0
RNU6-880P	0
USP17L21	0
USP17L22	0
USP17L24	0
USP17L25	0
USP17L26	0
USP17L5	0
USP17L27	0
USP17L28	0
USP17L29	0
USP17L9P	0
FAM183A	0
USP17L30	0
USP17L6P	0
LOC105378242	0
LOC100133128	0
RNA5SP153	0
LOC107986212	0
DEFB131	0
OR7E86P	0
OR7E84P	0
OR7E85P	0
CDK11A	589
EBNA1BP2	3894
UNC93B7	0
OR7E83P	0
LOC101928948	17
RPS24P11	0
RPS3AP19	2
SNRPCP13	0
ENPP7P11	6
FAM86MP	8
ALG1L3P	2
LOC100420821	3
OR7E35P	0
SLC2A9	7
DRD5	0
RNA5SP154	0
LOC105374476	3
WDR1	5959
RNA5SP155	0
LOC105374478	0
CFAP57	15
LOC100130161	0
LOC100129344	0
RAF1P1	0
LOC100422637	0
LOC100422638	0
LOC100422639	0
LOC107986260	0
LOC100287951	0
ZNF518B	2221
LOC100130072	0
LOC105378685	2
LOC105374482	1
CLNK	0
LOC105374481	0
LOC105374480	0
LOC102723525	0
LOC105374479	0
LOC105374488	0
LOC105374487	0
RNPS1P1	6
RNA5SP46	0
HS3ST1	3173
RNA5SP156	0
LOC107986178	68
LOC105374484	5
LOC105374483	6
LOC105374489	2
LOC107986179	0
LOC107986180	0
LOC101929019	0
RNU6-578P	0
TMEM125	107
LOC105374492	0
LOC105374490	2
ECM1P2	0
LOC107986181	0
LOC105374493	6
LOC105374494	3
RAB28	487
HSP90AB2P	3
LOC105374495	0
LINC01097	0
C1orf210	127
NKX3-2	23
LINC01096	2
BOD1L1	1685
LOC100288683	0
RPL32P12	0
LINC01182	0
LOC107986183	0
LOC107986184	0
LOC101929048	0
TIE1	0
LOC107986182	2
LOC391636	0
LINC01085	0
KLF17P2	0
LINC00504	246
MTND2P31	0
LOC105374496	0
CPEB2-AS1	0
LOC105374498	0
CPEB2	183
MPL	3
LOC101929095	0
RN7SKP170	0
LOC105374501	0
C1QTNF7	2
LOC107986185	0
CC2D2A	292
FBXL5	1049
FAM200B	282
BST1	21
RPL10AP7	0
LOC105378687	20
LOC100288771	0
LOC107986186	0
CD38	1
HPRT1P1	0
FGFBP1	46
FGFBP2	0
PROM1	616
LOC107986261	2
LOC105374502	0
TAPT1	449
SLC35E2	122
CDC20	6572
LOC107986187	0
TAPT1-AS1	2
RPS21P4	0
LOC100421364	0
ZEB2P1	0
LOC105374505	0
LDB2	0
LOC107986188	0
MTND5P4	0
LOC105374507	0
ELOVL1	3428
LOC101929123	0
LOC107986219	0
RPS7P6	0
QDPR	1038
CLRN2	0
NACAP5	0
LAP3	2135
MED28	896
FAM184B	5
DCAF16	1850
NCAPG	5200
LCORL	1263
KRT18P63	2
LOC107986220	0
LOC107986262	0
LOC105374510	0
LOC107986263	3
RNA5SP157	0
LOC107986264	1
RPL21P46	6
MED8	1468
LOC105374511	0
LOC105374513	0
LOC105374514	0
SLIT2	40
SLIT2-IT1	0
LOC105374515	0
PACRGL	473
KCNIP4	0
LOC107984947	0
LOC105374516	0
RPL31P25	0
KCNIP4-IT1	0
RNU6-420P	0
LOC100505912	9
LOC105374519	4
ADGRA3	1322
RPS27P13	0
LOC105374520	1
GBA3	1
SZT2	319
LOC107986265	24
CDC42P6	32
LOC105374521	0
LOC105374524	0
LOC105374523	0
RFPL4AP3	0
LOC105374525	0
LOC105374528	1
LOC105374527	0
PPARGC1A	2
DHX15	6598
RN7SL16P	0
ATP5LP3	0
LOC107986266	0
HNRNPA1P65	0
SOD3	0
LOC105374533	2
CCDC149	91
LOC102723675	0
HYI	176
LGI2	0
LOC105374534	4
SEPSECS	475
SEPSECS-AS1	2
LOC105374535	8
PI4K2B	927
LOC107986267	11
ZCCHC4	804
ANAPC4	661
LOC105374536	0
PTPRF	8113
LOC645433	0
LOC101929161	0
RNU7-126P	0
LOC100288962	0
SLC34A2	0
RPS29P11	0
LOC100913179	0
SEL1L3	1017
MTND4P9	2
MTND4LP22	0
KDM4A	1079
MTND3P5	0
MTCO3P44	1
LOC102723733	0
LOC105374538	3
SMIM20	645
LOC105374540	0
LOC645481	0
LOC105374541	0
RBPJ	2977
LOC105374545	0
LOC100129381	0
KDM4A-AS1	27
LOC105374542	0
CCKAR	0
TBC1D19	257
LOC105374546	12
STIM2	615
LOC100421493	0
LOC101929199	2
MRPL51P1	0
IGBP1P5	0
LOC105374547	0
ST3GAL3	48
LOC105374548	0
LOC105374549	0
LOC105374550	0
LOC105374552	0
LOC105374553	0
LOC105374557	0
LOC107986269	0
LOC107986268	0
LOC105374556	0
LOC105374558	0
LOC101929592	0
LOC105374559	0
RN7SL101P	0
MESTP3	0
LOC102723764	0
LOC105374561	1
LOC100418700	0
LOC100533708	0
LOC107986221	0
EEF1A1P21	0
LOC105374562	0
RPS3AP17	0
LOC100130674	0
PCDH7	3590
LOC102723778	0
LOC105374564	0
LOC105374565	0
LOC105374566	0
LOC107986222	0
LOC102723828	0
SHMT1P1	1
LOC105377651	0
LOC102723846	0
LOC101927363	0
LOC107986223	0
MAPRE1P2	0
LOC105374391	0
LOC105374392	0
LOC101928622	0
RPL31P31	1
LOC105374394	0
ARTN	156
LOC107986270	0
LOC107986271	0
LOC105378262	0
LOC107986272	0
SEC63P2	0
RNU6-573P	0
LOC105374396	0
LOC105374397	0
ARAP2	459
LOC651644	0
LOC105378688	2
LOC439933	0
DTHD1	0
LOC105374399	0
LOC105374400	0
LOC100130532	0
LOC100508631	0
LOC101928721	0
LOC105374402	0
LOC101929609	2
NWD2	1
C4orf19	10
RELL1	468
LOC105374404	0
LOC105374406	0
RPL21P45	0
PGM2	1389
HNRNPRP3	15
TBC1D1	1382
LOC105374407	40
IPO13	639
PTTG2	0
PSME2P4	0
MRPS33P2	0
LOC105374408	0
LOC105374409	0
LOC105374410	0
LINC01258	0
LOC107986224	0
LOC105374411	0
LOC102723415	1
DPH2	2043
KLF3-AS1	3
KLF3	923
LOC105374413	0
LOC105374412	0
RNA5SP158	0
TLR10	13
TLR1	103
TLR6	124
FAM114A1	493
NADK	1784
ATP6V0B	4122
TMEM156	14
KLHL5	520
LOC105374418	1
WDR19	380
RFC1	3281
RNU6-32P	0
RNU6-887P	0
KLB	12
RPL9	47935
B4GALT2	1144
LIAS	824
LOC401127	12
UGDH	1139
UGDH-AS1	411
SMIM14	337
RNU7-11P	0
LOC105374419	10
UBE2K	5097
RN7SL558P	1
ZBTB12BP	9
CCDC24	192
PDS5A	5177
RNA5SP159	0
PABPC1P1	2
KRT18P25	0
LOC344967	0
N4BP2	372
RNU6-1112P	0
RHOH	0
LOC101060498	0
CHRNA9	0
SLC6A9	68
RNU7-74P	0
RBM47	713
RPL37P14	0
LOC107986225	0
NSUN7	0
ARL4AP2	0
APBB2	1944
LOC107986273	11
RNA5SP160	0
LOC107984948	12
RNU6-836P	0
RNU6-1195P	0
UCHL1-AS1	0
UCHL1	0
LIMCH1	175
RPL12P20	0
LOC105374423	1
LOC105374421	0
OR5M14P	0
PHOX2B	0
KLF17	0
LOC105374425	0
RNU1-49P	0
HMGB1P28	0
LINC00682	0
LOC107986274	0
LOC105374426	0
TMEM33	4309
DCAF4L1	69
SLC30A9	2689
ATP1B1P1	1
LOC107984949	0
BEND4	1
LOC105374428	0
SHISA3	0
ATP8A1	44
RPS7P7	0
CCNL2P1	0
LOC105374430	0
LOC105374431	0
RN7SKP82	0
GRXCR1	0
KRT8P47	0
LOC105374432	0
LOC105374434	0
LOC105374433	0
RPS2P21	0
LOC105374436	0
PGBD3P4	0
RN7SL691P	0
RN7SL193P	0
NDUFB4P12	0
LOC105374438	0
RN7SL479P	0
LVCAT1	0
KCTD8	0
LOC107986275	0
YIPF7	0
GUF1	1467
GNPDA2	649
LOC105374439	2
LOC105374440	0
LOC100419045	0
LOC105374441	0
LOC100129492	1
PRDX4P1	0
LOC100533736	0
THAP12P9	0
LOC100419154	0
RNU6-931P	0
RN7SKP199	0
GABRG1	0
GABRA2	0
RNU6-412P	0
RAC1P2	19
GNB1	11296
KLF18	1
COX7B2	0
GABRA4	0
GABRB1	0
LOC105374442	0
LOC107986276	0
COMMD8	979
LOC107986277	0
ATP10D	283
RPL21P52	0
CORIN	80
LOC100419796	0
LOC105374444	1
LOC105374443	1
RPL15P7	0
LOC101927179	0
NFXL1	1247
LOC101927157	0
CNGA1	34
NIPAL1	386
TXK	27
OOSP1P1	0
RNU6-838P	0
TEC	124
LOC105374445	2
SLAIN2	1644
LOC107986278	6
SLC10A4	186
ZAR1	3
FRYL	1852
RNU5E-3P	0
OCIAD1	4377
LOC105378689	2
OCIAD2	1343
RNU6-158P	0
CWH43	0
TPI1P4	0
LOC101927209	0
LOC100419003	0
SNX18P23	0
MTCO3P39	0
MTND3P22	0
LOC107986213	0
LOC100130714	1
ANKRD20A17P	0
LOC107986214	0
MTCO3P42	0
SNX18P24	2
SNX18P25	0
DCUN1D4	742
DUTP7	0
RPL37AP2	0
LRRC66	30
SGCB	962
DMAP1	157
LOC105377652	0
SPATA18	78
LOC107986279	0
LOC100419861	1
RNU6-1252P	0
USP46	890
USP46-AS1	7
LOC107986280	65
DANCR	757
ERI3	1430
SNORA26	0
ERVMER34-1	448
LOC107986281	4
LINC01618	0
RASL11B	3
SCFD2	457
LOC101928658	8
RNU6-310P	0
LOC105377654	1
FIP1L1	2581
ERI3-IT1	4
LNX1	118
LNX1-AS1	0
LOC101928879	0
LNX1-AS2	0
LOC100506444	1
LOC100129728	0
RPL21P44	12
CHIC2	512
MORF4L2P1	0
GSX2	0
SNORA110	0
RPL22P13	0
PDGFRA	0
LOC105377656	0
LOC339978	0
KIT	0
LOC105377657	0
LOC107986226	0
RPL38P3	0
LOC107986227	0
RNU6-410P	0
RNU6-369P	0
RN7SL424P	0
KDR	6
RN7SL822P	0
LOC100128865	0
RNU6-746P	0
LRRC34P2	0
SRD5A3	391
FCF1P8	1
SRD5A3-AS1	2
LOC105377659	0
LOC105378949	2
RNF220	1657
TMEM165	1057
CLOCK	1723
RN7SKP30	0
PDCL2	2
NMU	984
LOC105377660	0
RNU6-276P	0
LOC644145	0
LOC105377661	0
EXOC1	782
LOC107984951	0
RNU6-652P	0
LOC105377663	0
CEP135	551
RNA5SP161	0
KIAA1211	1066
LOC101928760	1
RNU6-197P	0
LOC105377664	1
MRPL22P1	0
RNA5SP162	0
AASDH	455
RPL7AP31	3
PPAT	3499
LOC100506514	9
PAICS	11374
LOC107986282	567
SRP72	10446
ARL9	17
LOC105377665	0
THEGL	0
LOC107984950	22
GLDCP1	0
HOPX	0
LOC101928815	0
LOC105377666	0
LOC105377667	0
RPL17P20	0
LOC285453	0
RN7SL492P	0
LOC105377668	0
RN7SL357P	0
TMEM53	60
SPINK2	32
REST	2095
NOA1	2142
POLR2B	6373
RNU6-998P	0
IGFBP7	0
UBE2CP3	0
IGFBP7-AS1	0
LOC107986283	0
RPS26P24	0
C1orf228	3
LOC101928851	0
LOC105377670	0
SRIP1	0
LOC105377671	0
LOC107986228	0
LOC105377672	0
LOC105377246	0
LOC105377247	0
LOC105377245	0
RNU6-1325P	0
LOC105378690	1
LOC105377248	0
LOC100421808	0
LOC105377249	0
ADGRL3	1
RPL17P19	0
RPS12P9	1
ADGRL3-AS1	0
RPS15AP17	0
LOC101927145	1
RNU5F-1	0
RPL21P47	0
LOC100289193	0
LOC100131441	0
HMGN1P11	0
EXOC5P1	0
LARP1BP1	0
LOC105377253	0
LOC105377254	0
TECRL	1
RNU6-191P	0
RNU5D-1	0
DPP3P1	0
MTCO3P27	0
MTCYBP16	0
MTND6P16	0
MTND5P13	0
MTCO3P28	0
RPS6P5	0
LOC107986284	0
LOC105377255	0
LOC401134	0
KIF2C	2828
LOC100533670	0
EFTUD1P2	0
LOC105377256	0
EPHA5	0
RPL6P10	78
EPHA5-AS1	0
LOC105377258	0
RNU2-40P	0
LOC105377259	0
LOC105377260	0
CALML6	12
RPS8	40226
LOC105377261	0
LOC728048	0
RPS23P3	0
LOC105377262	0
RNU6-699P	0
LOC100996585	1
LOC101927237	1
RNU1-63P	0
CENPC	429
SNORD55	0
STAP1	2
UBA6	3366
LOC107986207	0
UBA6-AS1	365
ST3GAL1P1	3
LOC100419862	0
LOC100419046	0
GNRHR	12
TMPRSS11CP	0
LOC102724780	9
SNORD46	1
TMPRSS11D	2
TMPRSS11A	2
TMPRSS11GP	0
RNU6-95P	0
GCOM2	1
TMPRSS11F	0
LOC550113	0
SYT14P1	0
LOC100420693	0
FTLP10	0
SNORD38A	0
TMPRSS11BNL	0
TMPRSS11B	0
LOC100422188	0
APOOP4	0
YTHDC1	168
MT2P1	0
TMPRSS11E	2
UGT2B29P	0
UGT2B17	1
LOC100422402	0
SNORD38B	0
LOC100132651	0
LOC728807	0
UGT2B15	0
LOC728811	0
LOC100422026	0
LOC100422189	0
UGT2B10	0
LOC101930041	0
LOC100174950	0
LOC101927264	0
RPS15AP11	1
UGT2A3	0
LOC100289568	0
LOC642381	0
UGT2B27P	0
LOC100422020	0
UGT2B26P	0
LOC105377265	0
UGT2B7	0
LOC100127903	0
LOC101060162	0
BEST4	7
LOC642474	0
LOC105377267	0
UGT2B11	0
LOC100422021	0
LOC100533845	0
UGT2B28	0
LOC100422022	0
LOC642496	0
LOC100422190	0
UGT2B25P	0
PLK3	1223
