Gene Symbol	SKOV_KO
ENPP7P1	20
FAM86B3P	37
CYB561D1	203
ALG1L13P	0
PRAG1	414
LOC105379222	0
LOC107986913	0
LOC105379224	1
RN7SL178P	0
LOC105379225	0
CLDN23	19
MFHAS1	583
ERI1	1379
AMIGO1	3
RNU6-682P	0
MRPS18CP2	0
RPL10P19	0
LOC105379227	2
RNU7-55P	0
PPP1R3B	225
LOC102724880	22
LOC101929128	7
LOC107986914	0
LOC105378893	1
RNU6-1151P	0
LOC157273	0
LOC105379228	0
LOC105379231	0
LOC105379230	0
RNU6-526P	0
LOC100420404	0
TNKS	1375
LINC00599	0
GPR61	0
LOC105379235	1
LOC105379234	0
MSRA	75
LOC100420053	0
LINCR-0001	1
PRSS52P	5
RNU6-729P	0
PRSS55	1
LOC105379237	0
GNAI3	3170
RP1L1	8
C8orf74	0
RNA5SP252	0
SOX7	12
LOC102723313	5
PINX1	1082
LOC101929229	0
LOC101929248	0
RNU6V	0
XKR6	3
LOC101929269	0
RPL17P29	0
RPL19P13	0
LOC107986915	0
MTMR9	519
LOC101929290	0
SLC35G5	2
TDH	0
FAM167A-AS1	0
RN7SL293P	0
RNU6-1084P	0
FAM167A	81
BLK	0
LOC105379241	3
LINC00208	0
LOC105379242	0
GATA4	0
SNORA99	0
GNAT2	4
C8orf49	0
NEIL2	463
LOC105379243	1
SUB1P1	2
FDFT1	1478
CTSB	2546
OR7E158P	0
OR7E161P	0
TRE-CTC11-1	0
LOC105379244	0
OR4F29	0
TAS1R1	1
AMPD2	579
DEFB136	0
DEFB135	0
DEFB134	0
OR7E160P	25
LOC100421446	0
LOC105379245	0
LOC105379246	2
LOC100128174	0
LOC100133267	0
RNA5SP253	0
RPL7P8	0
ZNF705D	0
DEFB108P3	0
FAM66D	0
LOC392196	0
USP17L7	0
USP17L2	0
DEFB109P3	0
FAM90A2P	4
ALG1L11P	0
FAM86B1	75
GSTM4	70
FAM85A	0
ENPP7P12	0
LOC100287066	0
LOC107986866	0
DEFB130	0
RNA5SP254	0
DEFB108P4	0
ZNF705CP	0
FAM66A	0
LOC100421094	0
GSTM2	2
LOC649352	0
DEFB109P1	0
FAM90A25P	4
ALG1L12P	2
FAM86B2	16
LOC100506990	16
DEFB109P2	0
ENPP7P6	11
LOC729732	47
RPS3AP34	1
GSTM1	0
RPS3AP35	0
OR7E8P	0
OR7E15P	0
OR7E10P	0
LONRF1	254
LOC340357	0
LINC00681	0
GSTM5	0
LOC105379289	0
KIAA1456	0
LOC100422204	0
RNU6-842P	0
DLC1	83
LOC101930149	0
MTND4P7	0
RNA5SP255	0
C8orf48	0
LOC100421023	0
GSTM3	0
LOC102725080	0
LOC107986916	0
LOC100419761	0
LOC105379292	0
LOC100421673	0
LOC100421160	0
SGCZ	0
LOC107986917	0
EIF4EP5	0
RNU7-153P	0
EPS8L3	0
RNU6-397P	0
TUSC3	22
LOC100431174	0
PPM1AP1	0
RPL32P19	0
MSR1	181
CCT3P1	0
LOC101929028	26
MRPL49P2	0
NDUFA5P10	0
LOC105379297	0
FGF20	0
MICU3	3
RPL9P20	0
ZDHHC2	1237
LOC107986918	0
CNOT7	3122
VPS37A	713
MTMR7	84
LOC102724838	0
LOC107985167	0
ADAM24P	0
SLC7A2	164
PDGFRL	139
LOC107986919	0
MTUS1	3265
RNA5SP256	0
LOC101930275	34
FGL1	0
PCM1	5158
LOC107984912	0
CSF1	164
LOC107986867	1
ASAH1	2058
LOC101929066	2
MRPS18CP3	0
LOC100133073	0
NAT1	92
MTND4LP26	0
TRK-TTT17-1	0
NATP	0
RPL10AP11	0
AHCYL1	1374
NAT2	2
PSD3	1025
RPL35P6	1
LOC107986868	0
LOC105379303	0
LOC105379301	2
LOC100128993	0
LOC442382	0
LOC105379300	0
LOC105379306	0
STRIP1	421
SH2D4A	500
LOC102724881	6
CSGALNACT1	36
LOC105379308	0
LOC107986920	1
INTS10	1528
LOC105379309	0
LOC107986921	0
LPL	0
LOC105379311	0
LOC105378895	0
LOC105379310	0
RPL30P9	0
LOC105379312	0
SLC18A1	0
ATP6V1B2	2111
RNU6-892P	0
LZTS1	77
LZTS1-AS1	0
RNA5SP257	0
LOC105379314	0
ALX3	22
LOC107986881	1
RNU3P2	0
LOC105379315	0
TMEM97P2	0
LOC105379316	1
LOC102467222	0
LINC02153	0
LOC101929172	0
LOC107986922	0
GFRA2	0
LINC01397	0
OR6R2P	0
LOC105379318	0
LOC107986923	0
DOK2	0
XPO7	2083
NPM2	6
FGF17	3
DMTN	418
FAM160B2	395
NUDT18	56
UBL4B	3
HR	302
REEP4	446
LGI3	22
SFTPC	1
BMP1	560
PHYHIP	5
POLR3D	757
LOC100507071	2
PIWIL2	19
SLC6A17	342
SLC39A14	1719
RPL21P77	0
RNU6-336P	0
PPP3CC	331
BTF3P3	1
SORBS3	770
PDLIM2	411
C8orf58	37
LOC107986876	42
CCAR2	1173
LOC105378897	14
BIN3	350
BIN3-IT1	1
LOC105369180	6
LOC107986924	3
EGR3	38
LOC105379322	0
LOC105379321	0
LOC107986926	0
LOC107986925	3
PEBP4	0
KCNC4-AS1	0
LOC105379325	0
LOC101929237	0
LOC107984124	0
RN7SL303P	0
RHOBTB2	151
LOC107986927	49
TNFRSF10B	3269
LOC286059	7
LOC107986928	15
LOC107986929	0
ZBTB48	435
KCNC4	53
LOC254896	9
TNFRSF10C	167
TNFRSF10D	1024
TNFRSF10A	808
RPL23AP55	0
LOC389641	178
CHMP7	847
LOC105379326	13
R3HCC1	843
LOXL2	207
LOC440600	3
LOC100507156	1
ENTPD4	594
LOC646708	12
LOC105379327	0
SLC25A37	1341
RNU4-71P	0
FAM60DP	0
LOC107986930	0
NKX3-1	276
NKX2-6	0
RBM15	997
LOC101929258	6
STC1	3
LOC107986931	0
RNU1-148P	0
LOC105379328	0
ADAM28	2
LOC101929294	0
ADAMDEC1	0
ADAM7	0
LOC101929315	0
SLC16A4	13
LOC107986932	0
LOC107986882	0
LOC105379329	0
NEFM	0
NEFL	1
LOC105379330	0
LOC100421161	0
DOCK5	1236
LAMTOR5	1123
LOC105379331	0
GNRH1	12
KCTD9	644
CDCA2	1071
LOC107986933	0
LOC105379333	0
LOC105379332	0
EBF2	31
LOC102723395	1
LOC105379335	0
LAMTOR5-AS1	11
LOC105379336	0
RNA5SP258	0
LOC100129404	0
PPP2R2A	3738
SDAD1P1	12
BNIP3L	429
LOC100289047	0
LOC105379337	1
PNMA2	7
DPYSL2	207
PROK1	1
PSME2P5	0
ADRA1A	0
RPLP1P9	0
COX6B1P4	0
LOC105379339	0
LOC100421821	0
LOC100132229	0
LOC105379340	0
STMN4	2
LOC105378899	0
TRIM35	764
PTK2B	246
CHRNA2	0
EPHX2	109
GULOP	2
CLU	988
SCARA3	206
RNU6-1086P	0
LOC105378898	0
CCDC25	1197
LOC107986934	0
ESCO2	744
RNU6-1276P	0
PBK	1119
LOC100130612	1
SCARA5	0
CYMP	0
LOC105379342	0
NUGGC	5
ELP3	1078
LOC105379343	0
LOC100131127	0
LOC100130891	0
RPL5P22	0
PNOC	0
ZNF395	662
RNU6-178P	0
KLHL21	1098
CYMP-AS1	0
FBXO16	121
FZD3	772
RNA5SP259	0
LOC105379344	0
LOC105379345	1
EXTL3-AS1	0
EXTL3	935
INTS9	334
RPL36AP32	0
KCNA10	0
HMBOX1	364
LOC105379346	2
RNA5SP260	0
KIF13B	332
HMGB1P23	0
DUSP4	4114
LOC105379349	0
LOC107986883	0
LOC105379350	0
LOC107986935	2
KCNA2	0
LOC105379351	1
LOC105379352	0
RPL17P33	0
LINC00589	3
LINC02099	1
LOC101929470	2
LOC107986884	0
LOC105379354	0
FAM183CP	0
LOC107985174	0
MAP2K1P1	0
RNU6-1218P	0
SARAF	759
LEPROTL1	652
RPS15AP24	0
MBOAT4	3
DCTN6	959
HSPA8P11	3
TAGLN2P2	0
LOC100128441	0
KCNA3	0
TUBBP1	0
RBPMS-AS1	5
RBPMS	161
GTF2E2	1139
SMIM18	0
RNU5A-3P	0
GSR	2690
UBXN8	321
LOC105379356	0
LOC105379355	5
LOC105378901	0
PPP2CB	1793
TEX15	1
LOC105379357	0
LPGAT1P1	0
PURG	0
WRN	891
SUMO2P16	0
LOC105379358	0
KCTD9P6	0
LOC101929492	0
NRBF2P3	0
LOC105379360	0
RNA5SP261	0
NRG1	14
LOC107986936	0
NRG1-IT1	0
RNA5SP262	0
LOC105379361	0
NRG1-IT3	0
RNU6-663P	0
LOC105379362	246
OR11I1P	0
MTND1P6	0
NMTRQ-TTG11-1	0
MTND2P32	0
RANP9	0
FUT10	370
RNU6-528P	0
LOC100507379	0
MAK16	1678
TTI2	735
SNORD13	0
CD53	0
LOC100630919	0
RPL10P18	0
RNF122	65
RN7SL621P	0
DUSP26	0
LOC105379363	0
BUD31P1	0
RN7SL457P	0
VENTXP5	0
LOC105379364	0
LRIF1	684
RPL6P22	0
CYCSP3	0
LOC105379366	0
LOC105379365	0
RPL10AP3	0
LINC01288	0
RPL21P80	5
LOC105379368	0
LOC105379369	0
UNC5D	1
LOC107984913	2
CCNT2P1	0
LSM12P1	70
LOC101929550	0
LOC105379370	0
LOC105379371	0
MTCYBP19	0
MTND6P19	0
MTND5P41	0
RPL23P10	0
RNA5SP264	0
KCNU1	0
RNA5SP54	0
MRPS7P1	0
LOC105379375	0
TPT1P8	0
LOC105379376	0
RPL26P25	0
LOC105379377	1
SMARCE1P4	0
LOC100507403	0
LINC01605	0
LOC105379379	0
DRAM2	440
LOC105379378	0
LOC105379380	0
RNU6-607P	0
ZNF703	109
LOC101929622	0
LOC102723701	0
ERLIN2	467
LOC728024	0
PROSC	1754
LOC105379381	0
CEPT1	817
ADGRA2	285
BRF2	413
RAB11FIP1	736
RN7SL709P	0
GOT1L1	0
ADRB3	0
EIF4EBP1	1122
ASH2L	809
RNU6-988P	0
STAR	5
DENND2D	186
LOC105379382	0
LSM1	938
RNU6-323P	0
BAG4	1029
DDHD2	462
PLPP5	163
NSD3	818
LETM2	372
LOC102723716	1
FGFR1	1147
LOC107985180	0
RPS20P22	4
LOC107986937	0
C8orf86	0
LOC105379383	0
LOC105379384	0
RNF5P1	24
TACC1	1025
PLEKHA2	243
HTRA4	0
TM2D2	511
CHI3L2	2
ADAM9	2805
ADAM32	8
RPL3P10	0
LOC100420403	0
ADAM5	0
ADAM3A	0
LOC100130964	0
ADAM18	0
ADAM2	0
IDO1	0
CHIAP1	0
LOC100420480	0
IDO2	0
LOC100420944	0
LOC105379385	0
LOC105379386	0
C8orf4	0
LOC105379387	0
LOC105379388	0
ZMAT4	0
LOC107986938	0
CHIAP2	0
LOC105379389	0
LOC105379390	0
RNU6-356P	0
LOC105379771	0
SFRP1	0
RPS29P2	0
RNU6-895P	0
LOC105379391	0
GOLGA7	649
CHIA	0
KRT18P37	0
GINS4	277
LOC102723729	1
GPAT4	1120
NKX6-3	0
ANK1	11
LOC105379392	1
RN7SL149P	0
PHF13	306
LOC105378903	0
KAT6A	1881
LOC105379393	0
RPL17P30	0
LOC101059972	0
LOC107986939	0
AP3M2	223
PLAT	88
LOC101929897	4
IKBKB	445
LOC105379395	7
PIFO	32
POLB	707
RPL5P23	1
DKK4	0
VDAC3	2365
SLC20A2	402
SMIM19	248
LOC105379396	0
CHRNB3	1
LOC100288666	0
CHRNA6	0
LOC105378904	0
THAP1	660
RNF170	172
RN7SL806P	0
HOOK3	702
FNTA	1363
RNU1-124P	0
POMK	257
HGSNAT	80
RNY5P6	0
HIGD1AP12	0
VN1R45P	0
VN1R46P	0
LOC101059977	0
AFG3L2P1	0
LOC101926993	0
POTEA	0
RNU6-104P	0
LOC100420534	0
LOC105379397	0
SNX18P27	0
PGCP1	0
CYP4F44P	0
HSPA8P13	0
ASNSP1	0
LOC105375811	0
ASNSP4	0
LOC100130861	0
TRIM60P15	0
LOC105375812	0
MTND2P38	0
MTND1P7	0
OVGP1	133
NMTRL-TAA6-1	0
RNU6-656P	0
MTCYBP20	0
MTND6P20	0
LINC00293	0
LOC728587	0
LOC105375813	0
LOC105375814	0
MAPK6PS4	0
LOC105375815	0
UBE2FP3	0
RN7SKP32	0
LOC105375816	5
LOC105375817	0
LOC107986885	0
RNU6-819P	0
RPL10AP2	0
NDUFA5P12	0
LOC100287846	0
ATP6V1G1P2	0
LOC100996586	0
WDR77	805
SPIDR	618
LOC107986940	0
LOC100420054	2
LOC100420532	0
LOC100507422	0
RNU6-665P	0
CEBPD	210
PRKDC	12432
LOC105375818	1
MCM4	3507
ATP5F1	5846
RNU6-519P	0
LOC105375819	0
UBE2V2	2363
LOC107986941	1
LOC100287157	0
LOC100130299	0
RNU6-295P	0
LOC105375820	0
LOC105375821	0
RPL29P19	0
C1orf162	66
LOC105375822	0
LOC101929268	0
LOC105375823	0
LOC101929217	0
EFCAB1	0
LOC105375825	1
SNAI2	186
LOC107986942	2
C8orf22	0
LOC105375826	0
THAP3	684
TMIGD3	1
RN7SKP294	0
RFPL4AP7	0
LOC100507464	0
PSAT1P1	0
SNTG1	0
LOC105375829	0
LOC105375828	0
LOC100422267	0
CYCSP22	0
LOC100128686	0
RNU6-792P	0
LOC105375830	0
LOC105375831	0
PXDNL	1
BRIX1P1	0
BTF3P1	0
LOC105375833	0
PCMTD1	190
LOC102724330	32
ST18	0
LOC101929341	0
ADORA3	0
RPL34P17	0
FAM150A	0
LOC107986877	1
RB1CC1	1537
LOC105375835	0
LOC107986943	0
NPBWR1	0
LOC101060191	0
LOC105375836	0
EI24P5	0
RAP1A	928
OPRK1	0
LOC100507516	2
LOC100421824	0
RPL21P79	0
MAPK6PS1	0
LOC100129667	0
ATP6V1H	637
RGS20	120
RPS27AP13	0
RNU6-1331P	0
LINC01160	1
TCEA1	1673
LOC100131254	1
LOC105375839	1
LYPLA1	1416
TDGF1P5	0
MRPL15	1314
RNU6ATAC32P	0
CHCHD2P10	0
RNU105C	0
LOC100419615	0
LOC107985184	4
LOC105375840	0
RN7SL250P	0
LOC105375841	0
SOX17	0
LOC100129098	0
TRMT112P7	0
RP1	0
SEC11B	0
LOC107984125	0
LOC100131013	0
KRT18P57	1
LOC105375842	0
LOC107986944	0
LOC107986886	0
LOC107986887	0
XKR4	0
LOC105375844	0
SBF1P1	0
LOC105375843	0
LOC105375845	0
LOC105375846	18
RNU6-151P	0
TMEM68	705
RNA5SP265	0
TGS1	827
LYN	627
RN7SL798P	0
RN7SL323P	0
PSMC6P1	4
RPS20	13957
SNORD54	0
LOC105375847	0
FAM212B	179
NPM1P21	2
MOS	0
PLAG1	64
CHCHD7	219
SDR16C5	58
SDR16C6P	0
LOC105375849	0
LOC105375848	0
PENK	0
LOC101929415	0
FAM212B-AS1	0
SEPT10P1	0
LOC101929398	0
LINC00968	0
LOC105375850	0
RPL37P6	0
LOC105375851	0
LOC105375852	0
LOC100419616	0
RNU6-13P	0
IMPAD1	1478
DNAJC11	3065
LOC101928718	4
RNA5SP266	0
LINC01606	0
LOC286177	0
LINC00588	0
RNU6-596P	0
LOC101929488	0
RPL30P10	0
LOC107986888	0
LOC105375855	0
LOC286178	0
DDX20	780
LOC105375856	0
LINC01602	4
FAM110B	0
RPL26P26	0
LOC107986945	0
LOC101929528	0
UBXN2B	870
LOC100421822	3
CYP7A1	0
LOC105375857	0
KCND3	49
SDCBP	1465
NSMAF	532
RPS26P7	0
LOC105375858	0
TOX	13
RNU4-50P	0
LOC100505501	0
RNA5SP267	0
NUDT15P1	0
LOC105375860	0
KCND3-IT1	0
LOC105375859	0
LOC107986889	0
LOC105375861	0
LOC105375863	0
SLC2A13P1	0
CA8	135
LOC105375864	1
PDCL3P1	0
LINC01301	5
LOC105375865	1
KCND3-AS1	0
RAB2A	1744
CHD7	1236
LOC442389	0
LOC105375938	0
NASPP1	0
LOC100130298	1
CLVS1	0
NPM1P6	11
LOC105375870	0
ASPH	4299
LINC01750	0
KRT8P3	262
RN7SKP97	1
LOC101929628	0
LOC105375871	0
C1GALT1P3	0
NARSP2	0
LOC392226	0
NKAIN3	12
XRCC6P4	0
LOC105378906	0
SRPK2P	0
UG0898H09	5
LOC107986946	0
GGH	910
TTPA	48
LOC100128540	0
YTHDF3-AS1	20
YTHDF3	1341
RN7SL135P	0
LOC105375873	2
LOC105378909	0
IFITM8P	0
LOC105375875	0
LOC105375874	0
LOC102724612	0
RN7SKP135	0
LOC105375876	0
LOC107986947	0
LINC01289	0
LOC102724623	0
COX6CP8	0
TXNP3	0
LOC105375877	0
MIR124-2HG	0
LOC107986878	0
LOC401463	0
BHLHE22	0
CYP7B1	0
LOC105375879	0
LOC105375878	0
LOC105375880	0
CTTNBP2NL	778
RPL31P41	0
LINC00251	0
LOC105375881	0
LINC01299	1
ARMC1	1279
MTFR1	1100
PDE7A	287
LOC107986949	0
LOC107986948	1
LOC107986950	0
LINC01672	0
LOC105375883	0
DNAJC5B	17
TRIM55	4
TRY-GTA5-1	0
TRY-GTA5-2	0
TRA-AGC8-2	0
CRH	0
LINC00967	0
LOC102724687	1
RRS1-AS1	2
WNT2B	13
RRS1	1411
ADHFE1	11
LOC100131770	0
C8orf46	21
RNU6-1324P	0
MYBL1	377
LOC105375884	10
VCPIP1	965
C8orf44-SGK3	224
C8orf44	11
ST7L	418
SGK3	44
PTTG3P	0
MCMDC2	23
SNHG6	3691
SNORD87	0
TCF24	1
LOC100288001	0
PPP1R42	1
LOC105375885	0
COPS5	4569
CAPZA1	7279
CSPP1	1062
RNA5SP268	0
ARFGEF1	818
NPM1P44	2
LOC102724708	1
RPL17P31	0
CPA6	0
LOC105375886	0
LOC100132812	0
MTCYBP30	0
MRPL53P1	0
MTND6P30	0
MTND4LP27	0
MTCO3P3	0
MTATP6P12	0
NDUFS5P6	0
PREX2	1
LOC105375888	0
RPL31P40	0
C8orf34-AS1	0
C8orf34	0
RNU7-70P	0
RFPL4AP2	0
RPS15AP25	0
RNA5SP269	0
LOC107986951	0
LINC01592	0
RNU7-102P	0
LOC100129096	0
TRE-CTC14-1	0
LINC01603	0
SULF1	0
MOV10	730
SLCO5A1	126
RN7SKP29	0
LOC105375889	1
LOC100101127	0
LOC101929759	12
LOC100288097	1
RN7SL675P	0
RNA5SP270	0
SDCBPP2	1
SUMO2P20	0
RHOC	3518
PRDM14	0
RNU1-101P	0
H2AFZP2	0
NCOA2	390
BTF3P12	0
RNY3P14	0
RPS18P11	0
LOC101926892	0
RN7SL203P	0
RPL13P11	0
PPM1J	125
LOC105375890	0
TRAM1	4208
LACTB2-AS1	1
LACTB2	220
RN7SL19P	0
XKR9	0
LOC105375894	0
EYA1	0
TRAPPC2P2	0
LOC102724772	0
LOC105378910	0
LOC105375892	0
LOC107986890	0
MSC	0
MSC-AS1	0
RPS20P20	0
TRPA1	0
LOC105375896	0
LOC392232	0
RNA5SP271	0
LOC100129527	0
CAMTA1	544
FAM19A3	2
LOC105375897	0
KCNB2	0
HAUS1P3	0
LOC100419613	0
LOC101926908	0
TERF1	1132
RNU6-285P	0
SBSPON	35
LOC107986891	0
LOC646197	0
NUTF2P4	0
LOC105375901	2
C8orf89	0
FAM213AP2	0
RPL7	41301
RDH10	527
RDH10-AS1	4
LOC105375899	0
STAU2-AS1	0
STAU2	659
VENTXP6	0
LINC01356	1
LOC105375902	2
UBE2W	2074
RN7SL760P	0
LINC01617	0
GYG1P1	0
ELOC	1555
TMEM70	1212
RPS20P21	0
DSTNP3	0
LY96	2
HP08777	0
RNU6-1300P	0
RPS3AP32	0
RNU6-1197P	0
LOC105375903	0
JPH1	585
GDAP1	762
LOC105375904	0
MIR2052HG	1
LOC105378911	0
PCBP2P2	0
PI15	14
CRISPLD1	0
LOC105375905	0
CASC9	23
HIGD1AP6	0
PKMP4	0
HNF4G	106
LOC105375906	3
RPL39P8	1
LOC102724858	6
RNU2-54P	0
LINC01111	1
LOC107986952	0
MRPL9P1	0
ZFHX4-AS1	0
ZFHX4	592
PEX2	878
LOC105375907	11
SLC16A1	0
HIGD1AP18	0
LOC105375909	0
LOC102724874	0
LOC105375911	0
RNU6-1220P	0
PKIA	114
PKIA-AS1	2
ZC2HC1A	535
IL7	20
LOC101241902	1
AKR7A2P1	0
THAP12P7	3
LOC105375914	13
LOC105375912	0
LOC105375913	0
LOC107986892	0
LOC105375915	0
RPL3P9	0
LOC105375916	0
STMN2	0
LOC107986893	0
SLC16A1-AS1	0
HEY1	26
LINC01607	0
LOC101927040	0
RNU7-85P	0
MRPS28	827
TPD52	2020
LOC105375919	0
LOC105375918	1
LOC105375920	0
RN7SL41P	0
LOC107985189	0
RPL13AP18	0
RPS5P5	0
LOC100216346	0
RNU6-1213P	0
LOC105375922	0
LOC105375921	0
ZBTB10	1405
RPSAP47	1
RNU7-174P	0
SEPT14P13	0
RPL37P9	0
LOC100996251	1
OCIAD2P1	2
RNU2-71P	0
SLC25A51P3	0
RN7SL107P	0
ZNF704	321
CKS1BP7	1
RNU11-6P	0
RN7SL308P	0
HMGB1P41	0
LOC107986894	0
LRIG2	277
PAG1	151
LOC105375924	1
UBE2HP1	0
FABP5	3182
LOC105375925	0
LOC105375926	0
PMP2	0
FABP9	0
LOC101927118	0
FABP4	0
RLIMP2	0
FTH1P11	1
FABP12	0
IMPA1P1	3
NIPA2P4	0
RPS26P34	0
SLC10A5P1	0
IMPA1	1223
SLC10A5	20
ZFAND1	2209
CHMP4C	333
RPS19P2	0
SNX16	227
HNRNPA1P36	0
LOC105375928	1
LOC105375929	0
LOC105375930	0
HNRNPA1P4	41
LOC105375931	0
LOC107986953	0
LOC101927141	0
LOC100420845	0
LOC643441	1
LOC100533622	0
LINC01419	13
LOC105375932	0
LOC101929943	0
TPM3P3	0
RALYL	0
LOC107986869	0
RNU6-1040P	0
LOC100422271	0
LOC100421444	0
RPS15P1	0
ACTBP6	0
IGJP1	0
LOC105375933	1
LOC100422614	0
LRRCC1	344
LOC102723322	0
E2F5	111
C8orf59	2539
LOC105375936	0
LOC105375935	0
MAGI3	362
CA13	102
CA1	0
CA3	10
CA3-AS1	2
CA2	334
LOC105375937	0
REXO1L8P	0
REXO1L3P	0
REXO1L1P	0
REXO1L12P	0
LOC100421402	0
LOC101929601	0
REXO1L11P	0
LOC101929627	0
REXO1L10P	0
REXO1L9P	0
REXO1L2P	0
LOC100288562	0
REXO1L4P	0
LOC107986879	0
REXO1L6P	0
MTND5P20	0
LOC105375622	0
LOC107986954	0
RPL36AP31	0
RPL32P4	0
PSKH2	0
ATP6V0D2	0
LOC105375623	0
SLC7A13	0
LOC105375624	1
WWP1	621
PHTF1	119
RMDN1	801
NTAN1P2	5
SLC2A3P4	7
CPNE3	2264
CNGB3	0
MIOXP1	0
GOLGA2P1	0
UBE2Q2P10	0
LOC107986895	0
CNBD1	0
LOC100129476	0
RPS2P14	5
VTA1P2	0
IARS2P1	0
LOC105375626	0
SOX5P1	0
LOC100419762	0
DCAF4L2	0
LOC105375628	0
MMP16	2
RNA5SP272	0
LOC100129100	0
RSBN1	800
LOC105375629	0
LOC105375631	19
LOC105375630	2
LOC105375632	0
KRT8P4	1
LOC101929709	26
RIPK2	1059
COX6B1P6	0
RNU6-925P	0
OSGIN2	804
AP4B1-AS1	5
NBN	983
DECR1	538
CALB1	1
LINC00534	0
LOC107986955	0
RNA5SP273	0
LINC01030	0
TMEM64	849
LOC102724670	0
LOC105375633	0
PTPN22	13
NECAB1	7
LOC105375635	0
LOC105375634	0
C8orf88	7
TMEM55A	108
OTUD6B-AS1	1106
OTUD6B	1425
LRRC69	10
CPP	3
BCL2L15	22
SLC26A7	25
LOC105375637	1
RN7SKP231	0
PRR13P7	0
MRPS16P1	0
RUNX1T1	0
RPS26P10	0
LOC105375638	0
LOC105375639	0
LOC102724710	0
AP4B1	219
LOC101926956	0
FLJ46284	0
TRIQK	223
IRF5P1	0
C8orf87	0
LOC105375644	0
LOC105375643	0
LOC107986956	0
LOC105375642	0
DCLRE1B	322
LINC00535	6
RNA5SP274	0
LOC105375641	0
ZNF317P1	0
FAM92A	1089
RBM12B	1901
RBM12B-AS1	40
LOC105375645	27
TMEM67	276
MYL12AP1	0
HIPK1-AS1	0
LOC105375646	3
PDP1	17963
PSMA2P2	0
RPL34P18	1
CDH17	0
LOC105375647	0
RPL6P23	1
LOC105375648	0
GEM	449
HIPK1	711
LOC107986896	0
RPS4XP10	1
RAD54B	836
FSBP	0
KIAA1429	3498
LOC101926977	18
LOC100286997	1
LOC100288748	17
ESRP1	1481
RPS15AP26	2
OLFML3	2
DPY19L4	688
INTS8	1603
CCNE2	562
LOC100128548	0
NDUFAF6	330
TP53INP1	358
RNU6-1209P	0
LOC105375650	0
RNU1-8P	0
RPL13AP10	0
PLEKHF2	690
LINC01298	0
C8orf37	185
C8orf37-AS1	1
TRS-AGA2-5	0
RNU6-690P	0
LOC107986957	0
LOC100500773	0
GAPDHP30	0
TUBBP7	0
SYT6	0
GDF6	0
UQCRB	6190
LOC101927039	0
MTERF3	886
PTDSS1	1306
LOC105375652	0
LOC102724804	0
LOC105375653	0
RNU6-1172P	0
SDC2	0
LOC107985443	0
CPQ	10
LOC101927066	0
LOC105375655	0
TSPYL5	0
LOC105375657	0
RPS2P33	0
MTDH	5356
LAPTM4B	6751
LOC100127982	1
SUMO2P18	0
MRPL57P1	0
RPS23P1	0
MATN2	66
RPL30	17216
SNORA72	0
RNU6-703P	0
ERICH5	189
RIDA	433
POP1	829
LOC105375660	0
NIPAL2	101
LOC100421116	0
RNU6-914P	0
LOC105375659	23
LOC107986870	0
LOC100131849	0
KCNS2	0
STK3	626
RNU6-748P	0
LOC101928296	0
RPL19P14	0
LOC643494	0
TRIM33	1328
MRPL57P7	0
RN7SKP85	0
OSR2	121
LOC107986872	1
LOC105375666	16
LOC107986871	17
VPS13B	916
LOC100421893	1
LOC100499192	0
LOC100420057	0
RPL26P10	0
RN7SL350P	0
LETM1P3	0
COX6C	1996
RGS22	0
FBXO43	5
POLR2K	1797
SPAG1	542
EIF2S2P5	0
LOC100506633	0
LOC105375669	3
LOC105375668	9
RNF19A	682
LOC105375670	0
LOC107986958	0
LOC107986959	1
ANKRD46	236
GAPDHP62	23
PKMP1	0
SNX31	1
LOC105375671	0
LOC105375672	0
PABPC1	23269
LOC105375673	0
RNU6ATAC41P	0
RPS20P23	0
RNU4-83P	0
RPS26P6	2
LOC105378913	3
YWHAZ	21734
RN7SL685P	0
LOC401471	0
FLJ42969	1
LOC105375674	2
LOC105375675	0
RN7SKP249	0
LOC105375676	0
ZNF706	855
LOC107984005	0
LOC105376692	0
BCAS2	1404
LOC100419977	0
LOC105375679	0
DUXAP2	0
NACAP1	1
LOC105375680	0
LOC107986897	0
RN7SL563P	0
LOC107986961	0
LOC107986962	3
GRHL2	464
LOC105378914	0
LOC100131593	0
LOC107986960	0
NCALD	26
PDCL3P2	0
LOC107986963	1
LOC104054148	0
RRM2B	1961
UBR5-AS1	2
SUMO2P19	0
DENND2C	126
UBR5	3513
LOC105375683	0
RNU6ATAC8P	0
HSPE1P14	0
RPS12P15	0
LOC107986898	4
RNU6-1224P	0
LOC105375684	0
ODF1	0
POU5F1P2	0
AMPD1	2
KLF10	3675
LOC101927245	52
LOC105375686	0
LOC105375685	0
ADI1P2	0
LOC401472	19
LOC107986873	5
AZIN1	4452
AZIN1-AS1	5
RPL5P24	0
RN7SL432P	0
NPM1P52	0
ATP6V1C1	1719
MTND1P5	0
MTND2P10	0
MTCO1P4	0
MTCO2P4	0
LINC01181	0
BAALC-AS2	0
BAALC	0
NRAS	2306
BAALC-AS1	0
LOC105369147	31
FZD6	1335
CTHRC1	49
RNU6-1011P	0
SLC25A32	1475
DCAF13	4138
LOC105375690	7
RIMS2	10
LOC101101841	0
CSDE1	9352
TARBP2P1	0
RPS6P9	0
LOC105375689	0
LOC107984007	0
LOC105375688	0
