Gene Symbol	OVCAR_KO
PUF60	94
LOC107986985	27
NRBP2	467
PTGFRN	432
EPPK1	600
PLEC	9273
PARP10	31
GRINA	650
SPATC1	42
SMPD5	25
OPLAH	177
EXOSC4	370
RNA5SP55	0
GPAA1	390
CYC1	1951
SHARPIN	320
MAF1	967
WDR97	12
HGH1	178
TSSK5P	0
MROH1	779
BOP1	989
CD101	8
SCX	112
HSF1	503
DGAT1	652
SCRT1	3
TMEM249	34
FBXL6	403
SLC52A2	557
LOC101928902	1
LOC101929099	12
ADCK5	211
CPSF1	1076
SLC39A4	393
VPS28	962
TONSL	719
TONSL-AS1	13
TTF2	537
CYHR1	544
KIFC2	729
FOXH1	137
PPP1R16A	516
LOC105375803	0
LOC101928953	24
GPT	21
MFSD3	296
RECQL4	979
LRRC14	374
LRRC24	105
C8orf82	113
ARHGAP39	259
LOC100996662	0
ZNF251	18
LOC107986986	2
LOC105375805	3
ZNF34	137
RN7SL395P	0
RPL8	35123
TRIM45	155
ZNF517	150
ZNF7	813
COMMD5	352
ZNF250	271
ZNF16	187
ZNF252P	833
TMED10P1	93
ZNF252P-AS1	23
LOC107986987	4
RPS15AP9	0
LOC100419763	0
C8orf33	732
LOC107983994	52
DDX11L5	1
WASHC1	948
LOC107987041	0
FAM138C	0
PGM5P3-AS1	0
LINC01388	7
PER3	98
VTCN1	19
FOXD4	31
CBWD1	448
LOC105375942	234
LOC105375943	1
DOCK8	3
C9orf66	5
LOC105375945	0
KANK1	336
RPL12P25	1
FAM217AP1	3
LINC01525	0
LOC105375947	1
RNU6-1327P	0
EIF1P1	1
LOC107987042	3
LOC105375949	0
DMRT1	8
DMRT3	0
RNU6-1073P	0
LINC01230	0
DMRT2	0
MAN1A2	1515
RPS27AP14	0
LOC102723803	0
RNA5SP279	0
LOC105375951	0
LOC105375953	0
LOC105375952	0
SMARCA2	75
RNU2-25P	0
LOC107987043	13
RN7SL592P	0
VPS25P1	1
LOC105375955	1
LOC101930053	1
LOC105375956	0
LOC101930048	0
VLDLR-AS1	0
VLDLR	1
LOC105375957	0
KCNV2	22
PUM3	1259
GPS2P1	0
LOC100996263	0
ATP5HP2	0
CARM1P1	0
LINC01231	0
LOC105375959	0
RFX3	352
RFX3-AS1	11
LOC105375962	0
GLIS3	22
GLIS3-AS1	0
LOC105375964	0
FAM46C	133
LOC107986989	0
RNU6-694P	0
SLC1A1	418
SPATA6L	24
RPS6P11	0
PLPP6	83
CDC37L1-AS1	14
CDC37L1	423
AK3	1273
ECM1P1	0
VDAC2P3	0
RPS5P6	0
RCL1	345
KLF4P1	0
HNRNPA1P41	0
JAK2	209
INSL6	0
CSNK1G2P1	3
PDSS1P1	0
MTND6P5	1
LOC100192389	0
MTND5P36	0
MTND1P11	0
MTND2P36	1
MTND3P14	1
MTND4LP6	0
MTND4P14	3
MTND5P14	1
TCF3P1	4
LOC107987044	0
IGHEP2	1
PNRC2P1	0
INSL4	0
RLN2	0
RLN1	1
HMGN2P31	0
PLGRKT	533
RNF152P1	2
LOC107987017	2
CD274	64
LOC107987045	4
PDCD1LG2	0
LOC105378929	0
LOC105375967	11
RIC1	909
ERMP1	595
AK4P4	2
KIAA2026	691
MLANA	10
RANBP6	826
LOC100135064	0
IL33	0
CICP7	0
UTS2	48
GDAP2	615
LOC107987046	0
LOC645969	2
TPD52L3	0
UHRF2	821
GLDC	18
RPL23AP57	0
RNF2P1	0
RPL35AP20	3
LOC105375968	0
KDM4C	265
WDR3	1967
PRELID3BP11	0
SNRPEP2	0
ACTG1P14	4
LOC105375969	1
LOC105375970	0
LOC102723994	0
RPL4P5	0
PPIAP33	0
TMEM261	522
LOC105375971	0
SPAG17	1
PTPRD	0
RPL18AP11	0
RNU7-185P	0
PTPRD-AS1	0
RPS26P3	0
RN7SL5P	0
LOC105375972	0
PTPRD-AS2	0
IMP3P1	0
AKAP8P1	0
LOC105378930	0
LOC102724027	0
LOC105375974	0
LOC105375975	0
LOC101929446	0
LOC105375976	0
JKAMPP1	0
RNU2-47P	0
TYRP1	0
LURAP1L-AS1	8
RN7SL849P	1
RNA5SP56	0
LURAP1L	99
SNORD137	0
PRDX1P1	0
LOC107987047	1
LOC100130801	0
MPDZ	0
FLJ41200	1
LOC105375977	0
LOC101929507	0
LINC00583	0
PSMC1P12	0
PES1P2	0
RPL3P11	0
ATP5HP3	0
NFIB	187
RPL7AP47	0
TRH-GTG1-6	0
ZDHHC21	651
CDCA4P1	0
CER1	0
FREM1	0
LOC100421281	0
LOC105375979	0
LDHAP4	50
LOC105375980	0
LOC389705	0
CLCN3P1	0
PSIP1P1	23
RNU6-559P	0
LOC105375981	1
TTC39B	400
RPL7P33	0
LOC107985447	0
SNAPC3	823
RNU6-319P	0
PSIP1	2542
LOC107987048	0
RN7SL98P	0
FTH1P12	0
CCDC171	96
HMGN2P16	1
RNU6-14P	0
LOC107987049	0
TBX15	7
C9orf92	0
LOC107987050	0
BNC2	1
LSM1P1	0
LOC105375983	0
RN7SL720P	0
LOC107987018	0
RPL31P42	0
CNTLN	160
SAMM50P1	0
LOC105378933	0
LOC107987051	0
SH3GL2	0
PABPC1P11	0
LOC105375987	0
ADAMTSL1	0
PUS7P1	0
LOC107986990	1
LOC105369293	0
RN7SKP258	0
TNFRSF9	27
LOC107985191	0
LOC102724102	0
RAP1BP1	0
LOC105375985	0
SAXO1	0
PSMC3P1	1
RRAGA	441
HAUS6	1641
SCARNA8	0
RNU6-264P	0
PLIN2	328
WARS2	270
RPS6P10	11
DENND4C	909
RPS6	38649
NDUFA5P3	0
ACER2	140
MAP1LC3BP1	0
LOC105375988	2
SLC24A2	2
C11orf98P1	0
CLK3P1	0
WARS2-IT1	1
GLRX3P1	0
SMNP	0
MLLT3	395
RNU4-26P	0
RPL7AP48	0
LOC107987052	0
FOCAD	666
FOCAD-AS1	0
RBMX2P3	0
HACD4	8
LOC105375989	1
IFNNP1	0
IFNB1	0
IFNW1	0
IFNA21	0
IFNWP15	0
IFNA4	0
IFNWP9	0
RPS3AP12	3
IFNA7	0
IFNA10	0
IFNWP18	0
IFNA16	0
IFNA17	0
IFNWP5	0
IFNA14	0
LOC107987053	1
IFNA22P	0
IFNA5	0
LOC101929147	125
IFNA20P	0
KLHL9	1062
IFNA6	0
IFNA13	0
IFNA2	0
IFNA11P	0
IFNA12P	0
IFNA8	0
IFNWP2	0
IFNA1	0
RPL6P2	2
MIR31HG	44
IFNWP19	0
IFNE	23
KHSRPP1	36
LOC107987026	13
MTAP	5957
TUBB8P1	154
ERVFRD-3	17
CDKN2A-AS1	0
LOC107985192	0
CDKN2A	502
CDKN2B-AS1	8
CDKN2B	100
UBA52P6	3
DMRTA1	0
LINC01239	0
LOC107987054	0
CLIC4P1	0
LOC105375990	0
LOC107987055	0
LOC105378934	0
LOC105369298	0
LOC101929563	0
SUMO2P2	0
NOP56P2	0
ELAVL2	0
LOC105375992	0
LOC105375993	0
LOC100419692	0
LOC105375994	0
IZUMO3	0
RNU1-75P	0
RMRPP5	0
RN7SKP120	0
LOC107987056	0
LOC105375996	0
LOC105375997	0
TUSC1	0
LINC01241	0
FAM71BP1	0
LOC100506422	0
LOC107987027	0
PARK7	3510
HAO2	1
LOC105375999	0
LOC105369289	0
LOC105376000	55
LOC107987028	0
CAAP1	628
RN7SL100P	0
PLAA	614
IFT74	423
IFT74-AS1	0
LRRC19	7
HAO2-IT1	0
TEK	1
RNA5SP280	0
RPL36AP34	0
LINC00032	1
EQTN	0
MOB3B	67
LOC105376001	2
IFNK	3
LOC107987057	47
C9orf72	460
HSD3B2	0
CTAGE12P	0
LOC107987058	3
LOC105376002	0
LINGO2	0
LOC646700	0
LOC105376004	0
KCTD10P1	0
LOC105376003	0
GAPDHP74	0
PDK1P1	0
LOC105376005	0
ME2P1	0
LINC01242	0
SLC4A1APP1	2
C2orf27AP2	0
RBMXP2	2
KRT18P66	0
KRT18P36	0
RPS26P2	0
HSD3BP2	0
FTLP4	0
HSPA8P17	0
LOC107987029	0
LOC105376009	0
SLC25A6P2	0
LINC01243	0
MTATP6P30	0
MTCO3P30	0
LOC105376010	3
HMGB3P23	0
GAPDHP23	0
LOC105376013	0
LOC105376011	9
LOC107987059	5
RNA5SP281	0
SLC25A5P8	1
ACO1	379
LOC105376014	24
DDX58	329
TOPORS	662
TOPORS-AS1	31
HSD3BP1	0
NDUFB6	1107
DFFBP1	19
LOC105376015	1
TAF1L	5
SNRPCP1	1
LOC105376017	1
RPS11P4	0
LOC105376016	0
TMEM215	2
LOC107987060	3
LOC105378935	1
APTX	771
BOLA3P4	0
ASS1P12	35
TCEA1P4	12
LAGE3P1	20
DNAJA1	3457
SMU1	1741
B4GALT1	264
B4GALT1-AS1	2
RNU4ATAC15P	0
GAPDHP58	0
SPINK4	1
BAG1	465
CHMP5	1976
LOC100862682	0
NFX1	727
LOC105376018	0
AQP7	12
LOC105376020	4
AQP3	22
NOL6	350
HSD3B1	0
LOC107987061	2
SUGT1P1	5
VN1R47P	0
LOC107987019	0
ANKRD18B	119
bA255A11.4	0
SNX18P7	0
CYP4F26P	55
PRSS3P4	0
ERRFI1	6334
GAPDHP32	1
TRBV20OR9-2	0
ANXA2P2	194
TRBV21OR9-2	0
TRBV22OR9-2	0
TRBV23OR9-2	0
TRBV24OR9-2	0
TRBV25OR9-2	0
PTENP1	6
PTENP1-AS	0
TRBVAOR9-2	0
HSD3BP3	0
TRBV26OR9-2	0
LOC102724216	0
LINC01251	0
PRSS3	236
TRBV29OR9-2	0
UBE2R2	651
RNU4ATAC11P	0
UBAP2	470
SNORD121B	0
SNORD121A	0
GAPDHP27	0
OSTCP8	6
RNU7-36P	0
RN7SKP114	0
DCAF12	814
TUBB4BP2	2
TUBBP4	0
IMPDH1P1	0
UBAP1	492
LOC114224	33
RPL35AP2	4
HSD3BP4	19
RNA5SP282	0
RPS8P9	15
KIF24	176
RNU2-50P	0
SERPINH1P1	13
NUDT2	537
KIAA1161	123
C9orf24	14
FAM219A	170
DNAI1	38
GAPDHP33	0
RN7SKP24	1
ENHO	33
CNTFR	3
CNTFR-AS1	1
LOC105376023	1
RPP25L	341
DCTN3	268
ARID3C	28
SIGMAR1	560
GALT	117
LINC00622	4
IL11RA	98
CCL27	0
LOC730098	66
LOC107987062	56
LOC107987063	6
CCL19	0
CCL21	1
FAM205A	7
PHF24	4
FAM205BP	3
HSD3BP5	4
FAM205C	0
GLULP4	1
YWHAZP6	7
DNAJB5-AS1	1
DNAJB5	63
LOC100420114	3
SYF2P2	0
LOC105376025	11
C9orf131	17
RN7SL338P	0
ZNF697	134
VCP	961
FANCG	310
PIGO	303
STOML2	2649
FAM214B	120
LOC730110	1
UNC13B	489
ATP8B5P	0
ZFAND6P1	1
RUSC2	149
LOC105378937	0
LOC105376026	1
RPL36AP33	3
FAM166B	11
RPS29P17	0
TESK1	145
CD72	21
LOC101926948	1
SIT1	0
RMRP	704
PHGDH	1236
CCDC107	67
ARHGEF39	293
RN7SL22P	0
CA9	6
TPM2	1477
TLN1	650
CREB3	269
GBA2	732
RPL7AP18	2
LOC105378936	200
RGP1	121
NPR2	500
MSMP	14
SPAG8	2
HINT2	307
FAM221B	3
TMEM8B	205
OR13E1P	0
LINC00950	0
OR13J1	1
HMGCS2	0
NDUFA5P4	1
LOC105376027	2
HRCT1	10
LINC00961	6
PGAM1P2	1
OR2S2	0
YBX1P10	0
OR13C6P	0
OR13C7	0
OR2S1P	0
REG4	1
OR2AM1P	0
RECK	141
GLIPR2	306
CCIN	5
CLTA	1410
GNE	391
LOC102724322	77
RNU4-53P	0
HMGB3P24	19
RNF38	352
LOC105378938	66
MRPS21P4	0
MELK	1219
LOC105376030	0
PAX5	0
LOC105376032	0
LOC105376031	0
RPL32P21	0
NBPF7	23
EBLN3P	1058
LOC105376034	0
ZCCHC7	1086
LOC105376033	49
RNU6-677P	0
LOC105376035	14
GRHPR	851
CHCHD4P3	6
ZBTB5	485
KCTD9P3	0
PFN1P9	0
POLR1E	773
RPL21P83	2
FBXO10	182
TOMM5	2178
FRMPD1	19
RAB1C	0
RN7SKP171	0
TRMT10B	317
EXOSC3	509
LOC105376037	15
NOTCH2P1	0
DCAF10	647
MRPS10P5	6
SLC25A51	191
PAICSP1	11
TMX2P1	158
SHB	310
RNU7-124P	0
LOC105376039	0
LOC107987064	0
LOC107987065	0
ADAM30	0
LOC105376040	0
ALDH1B1	418
IGFBPL1	0
LOC105376041	0
ARMC8P1	0
TCEA1P3	0
GAS2L1P1	0
LOC105376042	0
VN1R48P	0
FAM220BP	0
NOTCH2	652
FAM95C	369
CYP4F33P	0
ANKRD18A	827
SNX18P3	1
FAM201A	14
YWHABP1	0
RNU6-765P	0
LOC105376043	1
LOC105376044	0
LOC101927042	4
LOC101929178	0
VN2R3P	0
CNTNAP3	262
RBM17P1	4
RN7SL640P	0
LOC100420437	0
LOC105376045	0
SPATA31A1	0
FAM74A1	0
ZNF658B	44
SKP1P3	0
LOC107984914	33
LOC105378939	0
CNTNAP3P3	0
FKBP4P2	0
SDR42E1P1	0
ATP5A1P8	0
LOC105376046	162
RAB28P1	0
RBPJP5	0
CNTNAP3P6	0
GLIDR	47
FGF7P3	7
LOC105378940	1
LOC105376051	0
LOC554249	0
RN7SL763P	0
LOC105376050	7
RPL7AP49	0
LOC107986992	9
LOC107986991	14
LOC100419924	0
C2orf27AP3	0
MEP1AP1	0
RNU6-465P	0
LOC102724431	0
LOC105369249	0
ANKRD20A2	6
RNU6-1269P	0
SNX18P8	0
FAM95B1	4
LOC100419690	0
CNN2P2	0
GXYLT1P3	15
LOC107986995	4
SEC22B	990
AQP7P5	99
LOC102724580	28
LOC101929959	386
LOC107984006	118
LOC107986993	0
LOC107986994	22
IGKV1OR9-2	0
LOC102723438	0
LOC103047893	0
LOC100132004	0
LOC100996723	0
RNU6-156P	0
LOC107986997	39
FRG1HP	143
PGM5P2	55
LOC105376059	125
LOC107986996	6
LOC105376058	7
LOC440896	5
FOXD4L6	13
LOC107985522	17
CBWD6	104
LOC107986998	34
LOC105376057	0
LOC107986999	3
LOC105376060	0
PTGER4P1	0
CDK2AP2P1	1
MYO5BP1	0
LOC100420778	0
LOC105378941	0
LOC107984035	6
LOC105376066	20
RPL7AP45	10
LOC105376065	1
RN7SL565P	0
FAM27E2	3
LOC101928906	36
LOC105376064	0
LOC107987000	42
LOC105376063	27
LOC105378954	0
VN2R6P	0
CNTNAP3B	169
RBM17P3	7
LOC100421691	0
RN7SL343P	0
LOC100420440	5
SPATA31A6	1
PTS-P1	0
FAM74A7	1
FKBP4P6	6
LOC101929788	0
SDR42E1P2	0
ATP5A1P5	0
RAB28P3	0
RBPJP6	1
CNTNAP3P8	0
LOC103908605	36
LOC101927827	6
FGF7P5	0
FGF7P4	0
CNTNAP3P7	0
LOC107985523	1
XLOC_007697	0
ADGRF5P2	0
MEP1AP4	0
LOC102724818	0
ANKRD20A7P	0
RNU6-599P	0
SNX18P5	0
CYP4F60P	1
LOC100419693	0
CNN2P4	2
LOC107984915	5
PFN1P2	246
GXYLT1P5	0
LOC105376067	7
LOC102724922	14
LOC102724904	0
CNTNAP3P4	0
LOC105379434	0
SPATA31A5	0
LOC107987066	0
LOC100506103	0
FAM74A6	0
NBPF8	304
LOC107984126	2
LOC101930090	14
LOC105379249	0
SPATA31A7	0
FAM74A4	1
LOC105379435	0
LOC100289279	137
LOC100420438	0
RN7SL462P	0
LOC101929878	2
LOC100996724	81
LOC105379437	5
RN7SL722P	0
FAM27C	0
LOC107987001	29
LOC105379807	0
LOC102723678	12
LOC105379438	0
LOC107987007	20
LOC107987010	0
LOC101930026	12
LOC107985524	1
LOC100132874	19
LOC107987008	1
LOC105379439	0
LOC107987005	826
LOC643630	0
LOC105379263	0
RN7SL544P	0
LOC102724238	0
FGF7P6	5
LINC01189	0
LOC105378944	0
FGF7P7	0
CNTNAP3P5	2
RBPJP7	1
RAB28P2	0
ATP5A1P7	0
SDR42E1P3	0
FKBP4P7	0
LOC107987020	26
LINC01410	24
RNA5SP283	0
LOC105378943	8
LOC100132249	1
PTGER4P2-CDK2AP2P2	17
PTGER4P2	2
CDK2AP2P2	0
MYO5BP2	0
LOC403323	16
ADGRF5P1	5
FGF7P8	3
LOC728673	26
CNTNAP3P1	0
LOC101929796	96
LOC107987006	54
LOC107987004	0
LOC107987003	2
BMS1P9	0
LOC286297	2
LOC105379814	4
AQP7P4	4
AQP7P1	69
LOC100996643	90
BMS1P10	0
NBPF26	268
LOC107987002	3
LOC105379442	1
LOC107987009	0
LOC102724042	0
LOC105379255	0
RPL7AP46	0
LOC100419925	0
LOC100420788	0
MYO5BP3	0
CDK2AP2P3	0
TRNAN-GUU	0
PTGER4P3	0
LOC107987021	0
LOC105379818	19
RNA5SP284	0
DUX4L50	10
FRG1JP	83
LOC728877	1
FLJ43315	0
MTCO3P36	0
RNVU1-19	2
MTCO1P36	0
LOC100129224	0
ANKRD20A4	15
RNU6-1193P	0
ANKRD20A20P	63
SNX18P9	31
PIRC43	531
CYP4F25P	0
LOC100419691	0
CNN2P3	1
LOC100129776	37
PPIAL4A	0
GXYLT1P6	2
LOC105379257	7
AQP7P2	2
LOC101929583	0
BMS1P11	0
LOC107987067	0
LOC107987068	0
IGKV1OR-2	0
BNIP3P4	0
LOC100533707	0
LINC00623	49
VN1R49P	0
LOC100132154	0
RNU6-1293P	0
LOC102724507	45
LOC105379443	50
BMS1P12	0
IGKV1OR9-1	0
FOXD4L5	35
CBWD4P	0
LOC105379444	0
LOC100996720	0
LOC107987069	0
LOC105379445	0
LOC105379446	0
LOC105379447	0
LOC105379251	81
CBWD5	881
LOC105379250	104
FOXD4L4	5
LOC101928381	14
LOC107987070	0
RNVU1-4	1
LOC107987071	0
BMS1P13	0
LOC101928195	0
AQP7P3	80
GXYLT1P4	0
LOC392334	0
LOC100132599	0
LOC105379252	0
CYP4F59P	0
SNX18P4	0
TRNAN-GUU	0
ANKRD20A3	19
RNU6-538P	0
LOC642929	0
MEP1AP3	0
LOC100420789	0
LOC100419926	0
LOC107987072	78
CYP4F61P	0
LOC107987073	19
LOC105379448	26
LOC107985106	15
RBPJP2	1
RAB28P4	0
ATP5A1P10	6
SDR42E1P4	0
FKBP4P8	0
LOC107987030	5
CNTNAP3P9	0
LOC642490	0
ZNF658	176
FAM74A3	2
LOC105369199	88
SPATA31A3	0
LOC105379450	0
CNTNAP3P2	512
LOC100420439	0
RN7SL422P	0
LOC100421690	3
RBM17P2	0
VN2R7P	0
LOC101927602	1
LOC105379451	0
FAM91A4P	1
LOC105379452	0
LOC107987074	2
LOC105379453	0
LOC107987075	0
LOC102723709	0
FAM27E3	1
FAM27B	2
RN7SL787P	0
LOC107987076	1
LOC101928608	1
LOC101929798	0
ANKRD20A1	11
RNU6-368P	0
LOC644249	28
CBWD3	383
FOXD4L3	3
LOC107987077	0
LOC101929800	2
LOC102723624	1
PGM5-AS1	0
PGM5	4
TRF-GAA10-1	0
LOC105376070	48
TMEM252	0
LOC105376072	0
LINC01506	0
LOC347097	0
LOC105376071	0
PIP5K1B	2
FAM122A	226
LOC100421655	1
RNU6-820P	0
RNU1-7P	0
LOC100996721	0
LOC101927069	0
PRKACG	0
FXN	234
TJP2	389
BANCR	0
FAM189A2	55
LOC105376074	6
APBA1	4
PTAR1	2397
LOC105376076	0
TRNAG-CCC	0
C9orf135-AS1	0
C9orf135	5
RN7SL570P	0
MAMDC2	11
MAMDC2-AS1	0
RNU2-5P	0
SMC5-AS1	5
RPL24P8	1
SMC5	1967
KLF9	184
TRNAV-CAC	0
LOC101927086	7
LOC105376079	0
TRPM3	6
RN7SL726P	0
LOC107984011	0
LOC105376078	0
LOC107987078	0
PIGUP1	0
LOC107987079	0
TRNAN-GUU	0
RPL35AP21	0
TMEM2	645
LOC100420790	0
ABHD17B	419
C9orf85	292
HSPB1P1	0
LOC101927108	0
C9orf57	0
BTF3P4	0
GDA	1094
LOC100996722	0
LOC100289320	0
RNA5SP285	0
LINC01504	21
ZFAND5	1256
LOC100289351	0
LOC105376080	1
TMC1	7
LOC101927234	0
LOC101927191	3
RPS20P24	0
FCGR1B	0
RPS27AP15	0
LINC01474	0
ALDH1A1	2
CYP1D1P	0
LOC105376081	7
ANXA1	30659
LOC105376082	0
LOC101927281	0
LOC105376084	0
LOC105376083	0
LOC100996318	1
LOC102723850	0
DPP3P2	0
LOC105376085	0
LOC100422376	0
RNA5SP286	0
LOC100420008	0
LOC105376086	0
LOC101927329	0
LOC105376087	0
LOC101927358	0
HIST2H2BA	0
RORB-AS1	0
RORB	0
LOC105376088	0
TRPM6	16
RN7SKP47	0
RPSAP75	0
RNY4P1	0
RNU6-445P	0
LOC100133316	0
C9orf40	159
HIST2H3DP1	0
C9orf41-AS1	11
CARNMT1	761
NMRK1	79
OSTF1	401
LOC105376090	8
RNU6-1228P	0
LOC107987080	2
LOC100129601	0
OTX2P1	0
LOC105376091	0
RPL22P6	0
PCSK5	131
RBM22P5	0
RFK	1239
RPSAP9	2
GCNT1	289
LOC105376093	2
LOC392352	0
LOC105376095	2
PRUNE2	41
PCA3	0
LINC01714	1
FAM72B	64
DNAJB5P1	0
LYPLA2P3	0
FOXB2	0
LOC105376096	0
ATP5J2P3	0
RFC5P1	0
VPS13A-AS1	1
VPS13A	4019
GNA14	5
GNA14-AS1	0
SRGAP2C	113
NUTF2P3	0
RNU6-1303P	0
GNAQ	851
LOC107987081	48
LOC107987031	0
SYNGR2P2	0
RN7SKP59	0
ASS1P3	0
RPL21P84	0
LOC107987082	0
LOC107985193	166
CEP78	1303
PSAT1	2259
LOC107987083	27
MTCO1P50	0
MTND2P8	0
LOC105376097	0
KRT18P24	0
LOC101927450	0
CHCHD2P9	5
LOC102723932	0
SRGAP2-AS1	32
TLE4	0
LOC105376334	1
LINC01507	0
LOC105376101	0
NPAP1P6	0
LOC105376100	0
LOC105376099	0
LOC105376103	0
NPAP1P4	0
MTCO1P51	0
LOC107985107	0
MTND2P9	0
RPS19P6	0
LOC107987084	0
LOC105376105	0
LOC107987085	0
LOC107987022	0
RPS20P25	0
LOC101060099	0
TLE1	261
LOC105376106	1
LOC107985194	0
LOC101927502	1
RNU6-1035P	0
RNA5SP287	0
LOC105376108	0
SPATA31D5P	0
SPATA31D4	0
SPATA31D3	0
SPATA31D2P	0
LOC105376107	0
SPATA31D1	0
LOC105378946	0
SPATA31B1P	0
DDX10P2	0
RPS2P34	0
MTCO3P40	0
NPAP1P8	0
LOC442427	0
LOC107987086	3
LOC107987087	0
LOC105376110	0
RPS6P12	0
MTIF2P1	0
RASEF	17
RN7SKP242	0
LOC102723989	10
FRMD3	29
RNU4-29P	0
LOC105376113	3
RNU4-15P	0
IDNK	37
UBQLN1	2135
LOC105376114	28
EMBP1	4
GKAP1	142
LOC101927552	9
KIF27	214
LOC105376335	1
C9orf64	0
HNRNPK	8308
RMI1	652
LOC101927575	0
HMGN2P33	0
LOC107985195	1
SLC28A3	0
LOC105376116	0
LOC102724036	0
NTRK2	7
LOC105376118	0
LOC107987088	0
UBE2V1P10	0
LOC105376119	0
LOC107987089	0
LOC105376121	0
LOC100132287	1
LOC105376695	0
LOC101929814	0
STK33P1	0
LOC101927603	12
AGTPBP1	944
LOC100419824	0
LOC102724057	40
LOC389765	45
PHBP7	1
LOC100130049	5
NAA35	577
GOLM1	1540
LOC107985199	0
LOC101927623	4
LOC100287212	0
C9orf153	6
RN7SKP264	2
ISCA1	610
ZCCHC6	1200
RPS6P13	0
LOC102724080	0
RNU2-36P	0
LOC105376123	0
LOC105371172	0
LOC105376124	0
GAS1	5
GAS1RR	0
LOC440173	20
CDC20P1	9
LOC494127	0
C9orf170	0
LOC105376126	0
LOC107987090	0
LOC105376127	0
LOC105371175	0
DAPK1	160
RPS29P18	4
CTSL	975
LOC649166	0
LOC105376128	13
CTSL3P	0
LOC100420576	0
ELF2P3	1
NPAP1P7	0
FBP2P1	0
LOC100996736	0
LOC497256	0
CTSLP8	0
NPAP1P5	0
LOC392364	0
LOC107987091	2
SPATA31E1	0
SPATA31C1	0
LOC645937	0
CDK20	48
LOC105376131	0
LOC107985200	36
RNU6-86P	0
RPS10P3	44
LOC105369216	0
LOC102724156	6
LOC105376133	5
SPATA31C2	0
LOC107987092	0
LOC100129202	0
LOC389768	0
LOC100129340	0
LOC107985201	3
RPSAP49	0
LOC107987093	12
SPIN1	1527
HNRNPA1P14	47
RPL21P85	0
LOC105376134	2
NXNL2	7
LOC286238	0
LOC105376135	0
LOC101929815	0
PCNPP2	0
C9orf47	2
S1PR3	1
SHC3	134
LOC105376136	4
CKS2	1781
SECISBP2	1193
SEMA4D	367
PA2G4P6	19
LOC107983967	0
LOC101927785	9
LOC105376137	0
LOC105376139	1
GADD45G	1
UNQ6494	0
LOC102724237	0
LOC105376140	0
LOC107987032	0
LOC101927823	0
LOC101927847	0
NKAIN1P1	0
MIR4290HG	0
IL6RP1	0
LOC105376142	0
OR7E31P	0
OR7E116P	0
LINC01508	13
LINC01501	0
DIRAS2	0
OR7E109P	0
RNU6-991P	0
LOC101927452	0
OR7E108P	0
SYK	264
LOC105379829	0
LOC105376143	0
LOC100507103	8
LOC105376144	1
LOC100129316	2
LINC00484	0
AUH	718
NFIL3	233
TRQ-CTG11-1	0
LOC105376146	1
PAICSP2	0
LOC105376147	1
ROR2	117
LOC101927935	12
LOC105376148	0
LOC107987094	1
RPL21P82	0
NBPF17P	1
HSPE1P22	0
SPTLC1	2639
LOC100420896	8
MTATP6P29	0
MTCO3P29	0
MTND3P23	0
MTND4P15	0
LOC100128076	2
LINC00475	0
BEND3P2	0
PFN1P12	0
IARS	5895
SNORA84	0
NOL8	1219
CENPP	45
LOC100420779	0
OGN	16
OMD	8
ASPN	8
ECM2	8
RNU1-114P	0
IPPK	277
LOC100128361	21
LOC107987095	35
RPL21P86	0
BICD2	328
LOC101929748	26
LOC107987096	33
ANKRD19P	333
RNU6-714P	1
TRE-TTC7-1	0
ZNF484	464
EEF1DP2	215
LOC100419515	27
LOC642943	9
SNX18P2	0
ALOX15P2	0
FGD3	39
LOC101927954	11
SUSD3	133
LOC101927993	1
TRQ-CTG4-2	0
CARD19	439
NINJ1	263
WNK2	337
C9orf129	5
RNU6-829P	0
LOC107987097	91
FAM120AOS	350
FAM120A	1322
LOC100419516	0
PHF2	254
RNVU1-17	0
LOC107987098	63
LOC101928014	1
BARX1	0
BARX1-AS1	0
PTPDC1	266
CYCSP24	1
LOC105376152	0
LOC107987099	2
TRN-GTT22-1	0
MIRLET7DHG	64
ZNF169	219
VDAC1P11	9
LOC105376154	26
NUTM2F	0
LOC100132077	129
LOC107987023	0
RNU1-92P	0
LOC728026	0
MFSD14B	894
YRDCP1	20
LOC107987100	26
LOC100421692	1
PCAT7	63
FBP2	8
FBP1	6
LOC107987101	0
C9orf3	453
SLC45A1	76
RNVU1-18	0
FANCC	266
LOC107987102	31
RPS26P37	3
RNA5SP288	0
LOC107985108	1
LOC643342	0
LOC105376155	6
LOC105376156	76
MT1P1	7
PTCH1	99
LOC100507346	8
LOC105376157	0
LOC105376158	0
PSMA7P	0
LOC105376161	0
TRN-GTT6-1	0
LINC00476	81
LOC107987103	0
RNU2-46P	0
ERCC6L2	619
RNA5SP289	0
LOC100422232	0
LINC00092	2
LOC105376159	4
LOC158435	3
LOC158434	1
LOC105369140	17
EIF4BP3	5
LOC107987033	0
HSD17B3	40
LOC105376162	66
RNU6-1160P	0
SLC35D2	556
ZNF367	410
LOC100421693	12
HABP4	605
CDC14B	490
FAM91A3P	0
LOC105376163	22
AAED1	157
LOC441455	2
ZNF510	278
ZNF782	113
LOC100132781	8
LOC441454	42
LOC107987024	0
NUTM2G	71
MFSD14C	73
RNU1-143P	0
YRDCP2	0
CTSV	341
